replicate,beta_high,delta,num_sellers,total_value,normalized_welfare,welfare,lambda,num_edges
41,0.7,1.0,10,1.0,0.0,0.0,1.0,0
41,0.9,1.0,10,1.0,0.0,0.0,1.0,0
42,0.7,0.0,1,0.23333333333333334,0.17333333333333334,13.0,0.0,165
42,0.9,0.0,1,0.29999999999999993,0.27999999999999997,21.0,0.0,185
42,0.7,0.0,1,0.23333333333333334,0.17333333333333334,13.0,0.5,165
42,0.9,0.0,1,0.5000000000000001,0.44444444444444453,12.000000000000002,0.5,145
42,0.7,0.0,1,0.21604938271604937,0.08641975308641975,7.0,1.0,91
42,0.9,0.0,1,0.25862068965517243,0.10344827586206896,9.0,1.0,75
42,0.7,0.1,2,0.42380952380952386,0.28095238095238095,17.7,0.0,276
42,0.9,0.1,2,0.6,0.5523809523809524,34.800000000000004,0.0,320
42,0.7,0.1,2,0.37816091954022996,0.20574712643678164,17.900000000000002,0.5,254
42,0.9,0.1,2,0.4272727272727272,0.2757575757575757,27.3,0.5,270
42,0.7,0.1,2,0.3975308641975309,0.1382716049382716,11.2,1.0,152
42,0.9,0.1,2,0.54,0.18,13.5,1.0,90
42,0.7,0.2,3,0.56,0.3,22.5,0.0,330
42,0.9,0.2,3,0.7941176470588237,0.4705882352941178,24.000000000000007,0.0,280
42,0.7,0.2,3,0.5521739130434782,0.18260869565217389,12.599999999999998,0.5,217
42,0.9,0.2,3,0.5999999999999999,0.312121212121212,30.899999999999995,0.5,305
42,0.7,0.2,3,0.5310344827586208,0.16896551724137931,14.700000000000001,1.0,216
42,0.9,0.2,3,0.6517241379310346,0.32413793103448274,28.2,1.0,265
42,0.7,0.3,4,0.66,0.25999999999999995,19.499999999999996,0.0,330
42,0.9,0.3,4,0.7555555555555555,0.5333333333333334,14.400000000000002,0.0,400
42,0.7,0.3,4,0.6579710144927536,0.2231884057971014,15.399999999999997,0.5,296
42,0.9,0.3,4,0.7862068965517242,0.30344827586206896,26.4,0.5,255
42,0.7,0.3,4,0.66,0.1,7.5,1.0,140
42,0.9,0.3,4,0.7862068965517242,0.16551724137931037,14.400000000000002,1.0,120
42,0.7,0.4,5,0.7385964912280703,0.343859649122807,19.599999999999998,0.0,435
42,0.9,0.4,5,0.8363636363636362,0.5181818181818181,51.3,0.0,525
42,0.7,0.4,5,0.7476190476190475,0.2952380952380952,18.599999999999998,0.5,390
42,0.9,0.4,5,0.8968253968253969,0.20634920634920634,13.0,0.5,215
42,0.7,0.4,5,0.7436781609195403,0.14022988505747125,12.2,1.0,210
42,0.9,0.4,5,0.7945945945945946,0.18648648648648647,20.7,1.0,225
42,0.7,0.5,6,0.8333333333333334,0.31333333333333335,23.5,0.0,410
42,0.9,0.5,6,0.9333333333333333,0.49333333333333335,37.0,0.0,450
42,0.7,0.5,6,0.8238095238095239,0.20476190476190478,12.900000000000002,0.5,318
42,0.9,0.5,6,0.9301587301587301,0.4063492063492063,25.599999999999998,0.5,380
42,0.7,0.5,6,0.8070707070707069,0.17070707070707067,16.899999999999995,1.0,294
42,0.9,0.5,6,0.9333333333333333,0.3333333333333333,25.0,1.0,330
42,0.7,0.6,7,0.8913043478260869,0.2608695652173913,18.0,0.0,353
42,0.9,0.6,7,0.9571428571428571,0.21904761904761905,13.8,0.0,265
42,0.7,0.6,7,0.8913043478260869,0.08695652173913045,6.000000000000001,0.5,183
42,0.9,0.6,7,0.9545454545454546,0.24242424242424243,24.0,0.5,280
42,0.7,0.6,7,0.8919540229885057,0.1160919540229885,10.1,1.0,189
42,0.9,0.6,7,0.96,0.18000000000000002,13.500000000000002,1.0,225
42,0.7,0.7,8,0.9380952380952381,0.27142857142857146,17.1,0.0,324
42,0.9,0.7,8,0.9745098039215687,0.26862745098039215,13.7,0.0,270
42,0.7,0.7,8,0.94,0.14,10.5,0.5,220
42,0.9,0.7,8,0.98,0.18,13.5,0.5,220
42,0.7,0.7,8,0.938095238095238,0.08095238095238097,5.100000000000001,1.0,174
42,0.9,0.7,8,0.9777777777777777,0.02539682539682539,1.5999999999999996,1.0,120
42,0.7,0.8,9,0.9761904761904762,0.14285714285714285,9.0,0.0,177
42,0.9,0.8,9,0.9920634920634921,0.20634920634920634,13.0,0.0,195
42,0.7,0.8,9,0.98,0.04000000000000001,3.0000000000000004,0.5,80
42,0.9,0.8,9,0.9933333333333333,0.01333333333333333,0.9999999999999998,0.5,60
42,0.7,0.8,9,0.9731182795698925,0.021505376344086027,2.0000000000000004,1.0,47
42,0.9,0.8,9,0.9920634920634921,0.01587301587301587,0.9999999999999998,1.0,75
42,0.7,0.9,10,1.0,0.0,0.0,0.0,0
42,0.9,0.9,10,1.0,0.0,0.0,0.0,0
42,0.7,0.9,10,1.0,0.0,0.0,0.5,0
42,0.9,0.9,10,1.0,0.0,0.0,0.5,0
42,0.7,0.9,10,1.0,0.0,0.0,1.0,0
42,0.9,0.9,10,1.0,0.0,0.0,1.0,0
42,0.7,1.0,10,1.0,0.0,0.0,0.0,0
42,0.9,1.0,10,1.0,0.0,0.0,0.0,0
42,0.7,1.0,10,1.0,0.0,0.0,0.5,0
42,0.9,1.0,10,1.0,0.0,0.0,0.5,0
42,0.7,1.0,10,1.0,0.0,0.0,1.0,0
42,0.9,1.0,10,1.0,0.0,0.0,1.0,0
43,0.7,0.0,1,0.25555555555555554,0.18412698412698408,11.599999999999998,0.0,153
43,0.9,0.0,1,0.2586206896551724,0.24137931034482754,21.0,0.0,195
43,0.7,0.0,1,0.23333333333333336,0.17333333333333334,12.999999999999998,0.5,165
43,0.9,0.0,1,0.29999999999999993,0.27999999999999997,21.0,0.5,185
43,0.7,0.0,1,0.23333333333333334,0.09333333333333335,7.000000000000001,1.0,80
43,0.9,0.0,1,0.2027027027027027,0.08108108108108107,9.0,1.0,105
43,0.7,0.1,2,0.4200000000000001,0.30000000000000004,22.5,0.0,300
43,0.9,0.1,2,0.47586206896551714,0.4413793103448275,38.4,0.0,360
43,0.7,0.1,2,0.42,0.29999999999999993,22.499999999999996,0.5,300
43,0.9,0.1,2,0.6,0.3619047619047619,22.8,0.5,195
43,0.7,0.1,2,0.3975308641975309,0.1382716049382716,11.2,1.0,152
43,0.9,0.1,2,0.47586206896551725,0.16551724137931031,14.399999999999999,1.0,120
43,0.7,0.2,3,0.5444444444444445,0.37777777777777777,30.599999999999994,0.0,423
43,0.9,0.2,3,0.7714285714285712,0.6999999999999998,44.099999999999994,0.0,435
43,0.7,0.2,3,0.5118279569892474,0.2376344086021506,22.1,0.5,329
43,0.9,0.2,3,0.7564102564102564,0.3333333333333333,13.0,0.5,245
43,0.7,0.2,3,0.5521739130434782,0.2695652173913043,18.599999999999998,1.0,307
43,0.9,0.2,3,0.6517241379310346,0.18620689655172412,16.2,1.0,135
43,0.7,0.3,4,0.6579710144927536,0.31014492753623185,21.4,0.0,381
43,0.9,0.3,4,0.8571428571428568,0.7619047619047615,47.99999999999998,0.0,520
43,0.7,0.3,4,0.66,0.25999999999999995,19.499999999999996,0.5,330
43,0.9,0.3,4,0.8571428571428571,0.5714285714285714,36.0,0.5,405
43,0.7,0.3,4,0.6579710144927536,0.0492753623188406,3.4000000000000017,1.0,96
43,0.9,0.3,4,0.8571428571428571,0.1904761904761905,12.000000000000002,1.0,145
43,0.7,0.4,5,0.7481481481481481,0.3222222222222222,26.099999999999998,0.0,425
43,0.9,0.4,5,0.8862745098039215,0.5039215686274509,25.699999999999996,0.0,410
43,0.7,0.4,5,0.7436781609195401,0.34712643678160915,30.199999999999996,0.5,465
43,0.9,0.4,5,0.9,0.32,24.0,0.5,280
43,0.7,0.4,5,0.7481481481481481,0.09999999999999999,8.1,1.0,155
43,0.9,0.4,5,0.7945945945945946,0.18648648648648647,20.7,1.0,225
43,0.7,0.5,6,0.8241379310344826,0.23793103448275857,20.699999999999996,0.0,352
43,0.9,0.5,6,0.9235294117647059,0.511764705882353,26.1,0.0,430
43,0.7,0.5,6,0.8150537634408602,0.2021505376344086,18.8,0.5,323
43,0.9,0.5,6,0.9333333333333333,0.49333333333333335,37.0,0.5,450
43,0.7,0.5,6,0.8296296296296297,0.1259259259259259,10.2,1.0,201
43,0.9,0.5,6,0.9310344827586207,0.0,0.0,1.0,0
43,0.7,0.6,7,0.8933333333333333,0.3133333333333333,23.499999999999996,0.0,405
43,0.9,0.6,7,0.96,0.5000000000000001,37.50000000000001,0.0,465
43,0.7,0.6,7,0.8933333333333333,0.23333333333333334,17.5,0.5,330
43,0.9,0.6,7,0.9586206896551724,0.4241379310344827,36.9,0.5,435
43,0.7,0.6,7,0.8881720430107526,0.09784946236559139,9.1,1.0,161
43,0.9,0.6,7,0.96,0.019999999999999993,1.4999999999999996,1.0,90
43,0.7,0.7,8,0.9382716049382716,0.19753086419753085,16.0,0.0,288
43,0.9,0.7,8,0.9745098039215687,0.26862745098039215,13.7,0.0,270
43,0.7,0.7,8,0.9391304347826086,0.06956521739130436,4.800000000000001,0.5,152
43,0.9,0.7,8,0.9692307692307691,0.04615384615384614,1.7999999999999996,0.5,180
43,0.7,0.7,8,0.94,0.06000000000000001,4.500000000000001,1.0,130
43,0.9,0.7,8,0.9777777777777777,0.02539682539682539,1.5999999999999996,1.0,120
43,0.7,0.8,9,0.9782608695652174,0.13043478260869565,9.0,0.0,171
43,0.9,0.8,9,0.9871794871794872,0.3333333333333333,13.0,0.0,215
43,0.7,0.8,9,0.98,0.12,9.0,0.5,165
43,0.9,0.8,9,0.9901960784313726,0.019607843137254898,0.9999999999999998,0.5,90
43,0.7,0.8,9,0.98,0.12,9.0,1.0,165
43,0.9,0.8,9,0.9931034482758622,0.010344827586206895,0.8999999999999998,1.0,45
43,0.7,0.9,10,1.0,0.0,0.0,0.0,0
43,0.9,0.9,10,1.0,0.0,0.0,0.0,0
43,0.7,0.9,10,1.0,0.0,0.0,0.5,0
43,0.9,0.9,10,1.0,0.0,0.0,0.5,0
43,0.7,0.9,10,1.0,0.0,0.0,1.0,0
43,0.9,0.9,10,1.0,0.0,0.0,1.0,0
43,0.7,1.0,10,1.0,0.0,0.0,0.0,0
43,0.9,1.0,10,1.0,0.0,0.0,0.0,0
43,0.7,1.0,10,1.0,0.0,0.0,0.5,0
43,0.9,1.0,10,1.0,0.0,0.0,0.5,0
43,0.7,1.0,10,1.0,0.0,0.0,1.0,0
43,0.9,1.0,10,1.0,0.0,0.0,1.0,0
44,0.7,0.0,1,0.21604938271604937,0.16049382716049382,13.0,0.0,171
44,0.9,0.0,1,0.34285714285714286,0.319047619047619,20.1,0.0,175
44,0.7,0.0,1,0.23333333333333334,0.17333333333333334,13.0,0.5,165
44,0.9,0.0,1,0.3,0.12,9.0,0.5,60
44,0.7,0.0,1,0.20114942528735633,0.08045977011494253,7.0,1.0,102
44,0.9,0.0,1,0.22727272727272727,0.09090909090909091,9.0,1.0,90
44,0.7,0.1,2,0.4260869565217391,0.2956521739130434,20.399999999999995,0.0,288
44,0.9,0.1,2,0.6705882352941175,0.6117647058823528,31.199999999999996,0.0,300
44,0.7,0.1,2,0.4,0.2421052631578947,13.799999999999999,0.5,264
44,0.9,0.1,2,0.6,0.3619047619047619,22.8,0.5,195
44,0.7,0.1,2,0.42,0.13999999999999999,10.499999999999998,1.0,130
44,0.9,0.1,2,0.4272727272727272,0.15454545454545454,15.3,1.0,150
44,0.7,0.2,3,0.5521739130434782,0.2695652173913043,18.599999999999998,0.0,307
44,0.9,0.2,3,0.7564102564102564,0.6410256410256411,25.0,0.0,375
44,0.7,0.2,3,0.4878787878787879,0.16969696969696973,16.8,0.5,282
44,0.9,0.2,3,0.7714285714285715,0.5095238095238096,32.1,0.5,315
44,0.7,0.2,3,0.5310344827586208,0.16896551724137931,14.7,1.0,216
44,0.9,0.2,3,0.7714285714285715,0.1285714285714286,8.100000000000001,1.0,45
44,0.7,0.3,4,0.66,0.34,25.500000000000004,0.0,410
44,0.9,0.3,4,0.7862068965517239,0.579310344827586,50.39999999999999,0.0,495
44,0.7,0.3,4,0.66,0.26,19.5,0.5,330
44,0.9,0.3,4,0.7363636363636364,0.31212121212121213,30.900000000000002,0.5,310
44,0.7,0.3,4,0.6523809523809524,0.1761904761904762,11.100000000000001,1.0,262
44,0.9,0.3,4,0.8431372549019608,0.019607843137254898,0.9999999999999998,1.0,90
44,0.7,0.4,5,0.7476190476190477,0.3904761904761905,24.6,0.0,465
44,0.9,0.4,5,0.8793103448275859,0.6551724137931032,56.999999999999986,0.0,575
44,0.7,0.4,5,0.7481481481481481,0.24814814814814812,20.099999999999998,0.5,345
44,0.9,0.4,5,0.8363636363636363,0.27575757575757576,27.3,0.5,285
44,0.7,0.4,5,0.7481481481481481,0.10000000000000002,8.100000000000001,1.0,155
44,0.9,0.4,5,0.7945945945945946,0.18648648648648652,20.700000000000003,1.0,225
44,0.7,0.5,6,0.8333333333333334,0.3933333333333333,29.499999999999996,0.0,480
44,0.9,0.5,6,0.9310344827586207,0.41379310344827586,36.0,0.0,405
44,0.7,0.5,6,0.8241379310344826,0.3068965517241379,26.699999999999996,0.5,432
44,0.9,0.5,6,0.9310344827586207,0.41379310344827586,36.0,0.5,405
44,0.7,0.5,6,0.8241379310344827,0.1,8.700000000000001,1.0,162
44,0.9,0.5,6,0.9333333333333333,0.3333333333333333,25.0,1.0,330
44,0.7,0.6,7,0.8933333333333333,0.23333333333333334,17.5,0.0,330
44,0.9,0.6,7,0.9571428571428571,0.40952380952380946,25.799999999999997,0.0,385
44,0.7,0.6,7,0.8888888888888888,0.19841269841269843,12.500000000000002,0.5,301
44,0.9,0.6,7,0.9586206896551724,0.2862068965517241,24.9,0.5,315
44,0.7,0.6,7,0.8881720430107526,0.09784946236559139,9.1,1.0,161
44,0.9,0.6,7,0.9586206896551724,0.14827586206896554,12.900000000000002,1.0,185
44,0.7,0.7,8,0.936842105263158,0.3052631578947368,17.4,0.0,336
44,0.9,0.7,8,0.9777777777777776,0.4063492063492063,25.599999999999998,0.0,360
44,0.7,0.7,8,0.9368421052631579,0.09473684210526316,5.4,0.5,196
44,0.9,0.7,8,0.9777777777777777,0.02539682539682539,1.5999999999999996,0.5,120
44,0.7,0.7,8,0.9382716049382716,0.04938271604938273,4.000000000000001,1.0,108
44,0.9,0.7,8,0.98,0.18,13.5,1.0,220
44,0.7,0.8,9,0.9782608695652174,0.13043478260869565,9.0,0.0,171
44,0.9,0.8,9,0.9933333333333333,0.17333333333333334,13.0,0.0,185
44,0.7,0.8,9,0.9761904761904762,0.14285714285714285,9.0,0.5,177
44,0.9,0.8,9,0.9920634920634921,0.01587301587301587,0.9999999999999998,0.5,75
44,0.7,0.8,9,0.9777777777777779,0.03333333333333333,2.7,1.0,69
44,0.9,0.8,9,0.9931034482758622,0.1482758620689655,12.9,1.0,175
44,0.7,0.9,10,1.0,0.0,0.0,0.0,0
44,0.9,0.9,10,1.0,0.0,0.0,0.0,0
44,0.7,0.9,10,1.0,0.0,0.0,0.5,0
44,0.9,0.9,10,1.0,0.0,0.0,0.5,0
44,0.7,0.9,10,1.0,0.0,0.0,1.0,0
44,0.9,0.9,10,1.0,0.0,0.0,1.0,0
44,0.7,1.0,10,1.0,0.0,0.0,0.0,0
44,0.9,1.0,10,1.0,0.0,0.0,0.0,0
44,0.7,1.0,10,1.0,0.0,0.0,0.5,0
44,0.9,1.0,10,1.0,0.0,0.0,0.5,0
44,0.7,1.0,10,1.0,0.0,0.0,1.0,0
44,0.9,1.0,10,1.0,0.0,0.0,1.0,0
45,0.7,0.0,1,0.25555555555555554,0.1841269841269841,11.599999999999998,0.0,153
45,0.9,0.0,1,0.2586206896551724,0.24137931034482754,21.0,0.0,195
45,0.7,0.0,1,0.20114942528735635,0.14942528735632185,12.999999999999998,0.5,177
45,0.9,0.0,1,0.34285714285714286,0.319047619047619,20.1,0.5,175
45,0.7,0.0,1,0.1881720430107527,0.07526881720430108,7.0,1.0,113
45,0.9,0.0,1,0.34285714285714286,0.12857142857142856,8.1,1.0,45
45,0.7,0.1,2,0.39753086419753086,0.28641975308641976,23.199999999999996,0.0,312
45,0.9,0.1,2,0.5399999999999999,0.4999999999999999,37.5,0.0,340
45,0.7,0.1,2,0.4260869565217391,0.20869565217391303,14.399999999999999,0.5,203
45,0.9,0.1,2,0.6000000000000001,0.36190476190476195,22.800000000000004,0.5,195
45,0.7,0.1,2,0.42,0.14,10.5,1.0,130
45,0.9,0.1,2,0.42727272727272725,0.15454545454545454,15.3,1.0,150
45,0.7,0.2,3,0.56,0.37999999999999995,28.499999999999996,0.0,405
45,0.9,0.2,3,0.6517241379310345,0.46206896551724136,40.2,0.0,385
45,0.7,0.2,3,0.5428571428571429,0.2333333333333333,14.7,0.5,284
45,0.9,0.2,3,0.7199999999999999,0.6599999999999999,49.5,0.5,465
45,0.7,0.2,3,0.56,0.13999999999999999,10.499999999999998,1.0,150
45,0.9,0.2,3,0.6,0.1909090909090909,18.9,1.0,180
45,0.7,0.3,4,0.6592592592592592,0.36296296296296293,29.4,0.0,439
45,0.9,0.3,4,0.857142857142857,0.7619047619047618,47.99999999999999,0.0,520
45,0.7,0.3,4,0.6517241379310346,0.16896551724137931,14.700000000000001,0.5,228
45,0.9,0.3,4,0.8399999999999999,0.5999999999999999,44.99999999999999,0.5,450
45,0.7,0.3,4,0.6579710144927536,0.22318840579710145,15.4,1.0,296
45,0.9,0.3,4,0.7363636363636363,0.3121212121212121,30.899999999999995,1.0,310
45,0.7,0.4,5,0.7533333333333333,0.2933333333333333,21.999999999999996,0.0,385
45,0.9,0.4,5,0.8363636363636362,0.5181818181818181,51.3,0.0,525
45,0.7,0.4,5,0.7507246376811594,0.163768115942029,11.3,0.5,255
45,0.9,0.4,5,0.8793103448275862,0.3793103448275862,33.0,0.5,345
45,0.7,0.4,5,0.7481481481481481,0.09999999999999999,8.1,1.0,155
45,0.9,0.4,5,0.8363636363636363,0.15454545454545454,15.3,1.0,150
45,0.7,0.5,6,0.8238095238095239,0.3952380952380952,24.899999999999995,0.0,468
45,0.9,0.5,6,0.9301587301587301,0.4063492063492063,25.599999999999998,0.0,380
45,0.7,0.5,6,0.8238095238095238,0.3,18.9,0.5,398
45,0.9,0.5,6,0.9235294117647059,0.7470588235294118,38.10000000000001,0.5,540
45,0.7,0.5,6,0.8289855072463769,0.08985507246376813,6.200000000000001,1.0,184
45,0.9,0.5,6,0.9333333333333333,0.17333333333333337,13.000000000000002,1.0,200
45,0.7,0.6,7,0.8933333333333333,0.3133333333333333,23.499999999999996,0.0,405
45,0.9,0.6,7,0.96,0.5,37.5,0.0,465
45,0.7,0.6,7,0.8881720430107526,0.16236559139784945,15.1,0.5,261
45,0.9,0.6,7,0.9571428571428572,0.21904761904761907,13.800000000000002,0.5,265
45,0.7,0.6,7,0.8925925925925926,0.13333333333333333,10.8,1.0,217
45,0.9,0.6,7,0.9571428571428571,0.028571428571428564,1.7999999999999996,1.0,135
45,0.7,0.7,8,0.9368421052631579,0.2,11.4,0.0,271
45,0.9,0.7,8,0.9745098039215687,0.5039215686274511,25.700000000000003,0.0,380
45,0.7,0.7,8,0.9382716049382716,0.19753086419753083,15.999999999999996,0.5,288
45,0.9,0.7,8,0.9745098039215687,0.26862745098039215,13.7,0.5,270
45,0.7,0.7,8,0.9391304347826086,0.06956521739130436,4.800000000000001,1.0,152
45,0.9,0.7,8,0.98,0.17999999999999997,13.499999999999998,1.0,220
45,0.7,0.8,9,0.9777777777777779,0.1074074074074074,8.7,0.0,159
45,0.9,0.8,9,0.9901960784313726,0.2549019607843137,13.0,0.0,205
45,0.7,0.8,9,0.98,0.12,9.0,0.5,165
45,0.9,0.8,9,0.9929292929292929,0.1292929292929293,12.799999999999999,0.5,165
45,0.7,0.8,9,0.9777777777777779,0.03333333333333333,2.7,1.0,69
45,0.9,0.8,9,0.9933333333333333,0.01333333333333333,0.9999999999999998,1.0,60
45,0.7,0.9,10,1.0,0.0,0.0,0.0,0
45,0.9,0.9,10,1.0,0.0,0.0,0.0,0
45,0.7,0.9,10,1.0,0.0,0.0,0.5,0
45,0.9,0.9,10,1.0,0.0,0.0,0.5,0
45,0.7,0.9,10,1.0,0.0,0.0,1.0,0
45,0.9,0.9,10,1.0,0.0,0.0,1.0,0
45,0.7,1.0,10,1.0,0.0,0.0,0.0,0
45,0.9,1.0,10,1.0,0.0,0.0,0.0,0
45,0.7,1.0,10,1.0,0.0,0.0,0.5,0
45,0.9,1.0,10,1.0,0.0,0.0,0.5,0
45,0.7,1.0,10,1.0,0.0,0.0,1.0,0
45,0.9,1.0,10,1.0,0.0,0.0,1.0,0
46,0.7,0.0,1,0.23333333333333334,0.17333333333333334,13.0,0.0,165
46,0.9,0.0,1,0.34285714285714286,0.319047619047619,20.1,0.0,175
46,0.7,0.0,1,0.2235294117647059,0.13529411764705881,6.8999999999999995,0.5,141
46,0.9,0.0,1,0.34285714285714286,0.3190476190476191,20.1,0.5,175
46,0.7,0.0,1,0.1881720430107527,0.07526881720430108,7.0,1.0,113
46,0.9,0.0,1,0.22727272727272724,0.0909090909090909,9.0,1.0,90
46,0.7,0.1,2,0.4200000000000001,0.3,22.499999999999996,0.0,300
46,0.9,0.1,2,0.6705882352941177,0.611764705882353,31.200000000000003,0.0,300
46,0.7,0.1,2,0.37058823529411766,0.19411764705882353,9.9,0.5,252
46,0.9,0.1,2,0.4758620689655171,0.30344827586206885,26.399999999999995,0.5,245
46,0.7,0.1,2,0.3975308641975309,0.1382716049382716,11.2,1.0,152
46,0.9,0.1,2,0.42727272727272725,0.15454545454545454,15.3,1.0,150
46,0.7,0.2,3,0.5521739130434782,0.3565217391304347,24.599999999999994,0.0,387
46,0.9,0.2,3,0.72,0.5,37.5,0.0,350
46,0.7,0.2,3,0.5298245614035089,0.18771929824561406,10.700000000000001,0.5,261
46,0.9,0.2,3,0.7714285714285714,0.5095238095238095,32.1,0.5,315
46,0.7,0.2,3,0.56,0.21999999999999995,16.499999999999996,1.0,245
46,0.9,0.2,3,0.6517241379310346,0.18620689655172412,16.2,1.0,135
46,0.7,0.3,4,0.6523809523809523,0.2714285714285714,17.099999999999998,0.0,352
46,0.9,0.3,4,0.8571428571428571,0.5714285714285714,36.0,0.0,405
46,0.7,0.3,4,0.6592592592592592,0.28888888888888886,23.4,0.5,364
46,0.9,0.3,4,0.8571428571428571,0.5714285714285714,36.0,0.5,405
46,0.7,0.3,4,0.66,0.18,13.5,1.0,240
46,0.9,0.3,4,0.7862068965517242,0.303448275862069,26.400000000000006,1.0,255
46,0.7,0.4,5,0.7533333333333332,0.37333333333333324,27.999999999999993,0.0,460
46,0.9,0.4,5,0.8999999999999995,0.7999999999999996,59.99999999999998,0.0,625
46,0.7,0.4,5,0.7476190476190476,0.29523809523809524,18.6,0.5,390
46,0.9,0.4,5,0.7945945945945946,0.29459459459459464,32.7,0.5,355
46,0.7,0.4,5,0.7481481481481481,0.1740740740740741,14.100000000000001,1.0,255
46,0.9,0.4,5,0.8793103448275862,0.10344827586206896,9.0,1.0,75
46,0.7,0.5,6,0.8289855072463768,0.2637681159420289,18.199999999999996,0.0,364
46,0.9,0.5,6,0.93015873015873,0.5968253968253967,37.599999999999994,0.0,495
46,0.7,0.5,6,0.8175438596491228,0.13333333333333336,7.600000000000001,0.5,272
46,0.9,0.5,6,0.9235294117647059,0.511764705882353,26.1,0.5,430
46,0.7,0.5,6,0.8289855072463769,0.17681159420289855,12.2,1.0,279
46,0.9,0.5,6,0.9090909090909091,0.21212121212121215,21.000000000000004,1.0,230
46,0.7,0.6,7,0.8913043478260869,0.2608695652173913,18.0,0.0,353
46,0.9,0.6,7,0.9571428571428571,0.6,37.800000000000004,0.0,495
46,0.7,0.6,7,0.8842105263157893,0.12105263157894737,6.900000000000001,0.5,249
46,0.9,0.6,7,0.9586206896551724,0.2862068965517241,24.9,0.5,315
46,0.7,0.6,7,0.8925925925925926,0.05925925925925928,4.800000000000002,1.0,117
46,0.9,0.6,7,0.9586206896551724,0.1482758620689655,12.899999999999999,1.0,185
46,0.7,0.7,8,0.9382716049382716,0.19753086419753085,16.0,0.0,288
46,0.9,0.7,8,0.9592592592592593,0.5148148148148148,13.9,0.0,320
46,0.7,0.7,8,0.936842105263158,0.3052631578947368,17.4,0.5,336
46,0.9,0.7,8,0.972972972972973,0.21621621621621623,24.0,0.5,280
46,0.7,0.7,8,0.9382716049382716,0.04938271604938273,4.000000000000001,1.0,108
46,0.9,0.7,8,0.9777777777777777,0.12929292929292932,12.800000000000002,1.0,170
46,0.7,0.8,9,0.9731182795698925,0.08602150537634408,7.999999999999999,0.0,147
46,0.9,0.8,9,0.9901960784313726,0.2549019607843137,13.0,0.0,205
46,0.7,0.8,9,0.9731182795698925,0.08602150537634408,7.999999999999999,0.5,147
46,0.9,0.8,9,0.9901960784313726,0.2549019607843137,13.0,0.5,205
46,0.7,0.8,9,0.9758620689655173,0.027586206896551727,2.4000000000000004,1.0,58
46,0.9,0.8,9,0.9931034482758622,0.1482758620689655,12.9,1.0,175
46,0.7,0.9,10,1.0,0.0,0.0,0.0,0
46,0.9,0.9,10,1.0,0.0,0.0,0.0,0
46,0.7,0.9,10,1.0,0.0,0.0,0.5,0
46,0.9,0.9,10,1.0,0.0,0.0,0.5,0
46,0.7,0.9,10,1.0,0.0,0.0,1.0,0
46,0.9,0.9,10,1.0,0.0,0.0,1.0,0
46,0.7,1.0,10,1.0,0.0,0.0,0.0,0
46,0.9,1.0,10,1.0,0.0,0.0,0.0,0
46,0.7,1.0,10,1.0,0.0,0.0,0.5,0
46,0.9,1.0,10,1.0,0.0,0.0,0.5,0
46,0.7,1.0,10,1.0,0.0,0.0,1.0,0
46,0.9,1.0,10,1.0,0.0,0.0,1.0,0
47,0.7,0.0,1,0.25555555555555554,0.18412698412698408,11.599999999999998,0.0,153
47,0.9,0.0,1,0.48461538461538456,0.4461538461538461,17.4,0.0,155
47,0.7,0.0,1,0.24347826086956523,0.1782608695652174,12.299999999999999,0.5,159
47,0.9,0.0,1,0.48461538461538456,0.13846153846153847,5.4,0.5,15
47,0.7,0.0,1,0.23333333333333334,0.09333333333333334,7.0,1.0,80
47,0.9,0.0,1,0.40588235294117647,0.1411764705882353,7.2,1.0,30
47,0.7,0.1,2,0.4260869565217391,0.29565217391304344,20.4,0.0,288
47,0.9,0.1,2,0.6,0.5523809523809524,34.800000000000004,0.0,320
47,0.7,0.1,2,0.37058823529411766,0.19411764705882353,9.9,0.5,252
47,0.9,0.1,2,0.6705882352941175,0.6117647058823528,31.199999999999996,0.5,300
47,0.7,0.1,2,0.37816091954022985,0.1367816091954023,11.9,1.0,174
47,0.9,0.1,2,0.42727272727272725,0.15454545454545454,15.3,1.0,150
47,0.7,0.2,3,0.56,0.38,28.5,0.0,405
47,0.9,0.2,3,0.7199999999999999,0.6599999999999999,49.5,0.0,465
47,0.7,0.2,3,0.5298245614035089,0.29298245614035084,16.7,0.5,351
47,0.9,0.2,3,0.5048780487804878,0.17560975609756097,21.6,0.5,270
47,0.7,0.2,3,0.5444444444444445,0.15555555555555556,12.6,1.0,183
47,0.9,0.2,3,0.72,0.18,13.5,1.0,90
47,0.7,0.3,4,0.66,0.41999999999999993,31.499999999999993,0.0,480
47,0.9,0.3,4,0.786206896551724,0.5793103448275861,50.4,0.0,495
47,0.7,0.3,4,0.6523809523809523,0.2714285714285714,17.099999999999998,0.5,352
47,0.9,0.3,4,0.84,0.44,33.0,0.5,330
47,0.7,0.3,4,0.6592592592592593,0.21481481481481485,17.400000000000002,1.0,279
47,0.9,0.3,4,0.84,0.12,9.0,1.0,60
47,0.7,0.4,5,0.7476190476190477,0.3904761904761905,24.599999999999998,0.0,465
47,0.9,0.4,5,0.8793103448275859,0.6551724137931032,56.999999999999986,0.0,575
47,0.7,0.4,5,0.7436781609195401,0.2781609195402298,24.199999999999996,0.5,390
